time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-16 00:00:00+00:00,1.0,1.0,2,2
2025-01-17 00:00:00+00:00,,,2,2
2025-01-22 00:00:00+00:00,,,5,3
2025-01-23 00:00:00+00:00,,,16,3
2025-01-24 00:00:00+00:00,,,9,4
2025-01-25 00:00:00+00:00,,,1,1
2025-01-26 00:00:00+00:00,,,7,4
2025-01-28 00:00:00+00:00,11.0,7.0,80,20
2025-01-29 00:00:00+00:00,,,2,2
