url_path,views_total,views_unique
/unikraft/loupe,10,8
/unikraft/loupe/pull/38,2,2
/unikraft/loupe/wiki,2,2
/unikraft/loupe/pulls,2,1
/unikraft/loupe/fork,1,1
/unikraft/loupe/issues,1,1
/unikraft/loupe/labels,1,1
/unikraft/loupe/wiki/Fedora-Dependencies,1,1
