url_path,views_total,views_unique
/unikraft/loupe,8,7
/unikraft/loupe/issues/19,2,2
/unikraft/loupe/blob/staging/doc/DATABASE_FORMAT.md,1,1
/unikraft/loupe/tree/staging/src,1,1
