url_path,views_total,views_unique
/unikraft/loupe,14,10
/unikraft/loupe/forks,12,1
/unikraft/loupe/pull/34,6,6
/unikraft/loupe/pull/33,4,4
/unikraft/loupe/network,2,1
/unikraft/loupe/blob/staging/doc/PERF_METRICS.md,1,1
/unikraft/loupe/graphs/commit-activity,1,1
/unikraft/loupe/issues,1,1
/unikraft/loupe/issues/14,1,1
