url_path,views_total,views_unique
/unikraft/loupe,13,11
/unikraft/loupe/pulls,4,4
/unikraft/loupe/issues,3,3
/unikraft/loupe/branches,2,1
/unikraft/loupe/tree/pierre-smart-kill,2,1
