url_path,views_total,views_unique
/unikraft/loupe,19,17
/unikraft/loupe/issues,2,2
/unikraft/loupe/network/dependencies,1,1
/unikraft/loupe/pull/31/files,1,1
/unikraft/loupe/wiki,1,1
