url_path,views_total,views_unique
/unikraft/loupe,10,8
/unikraft/loupe/pulls,4,2
/unikraft/loupe/issues,3,2
/unikraft/loupe/pull/38,2,2
/unikraft/loupe/fork,1,1
/unikraft/loupe/forks,1,1
/unikraft/loupe/labels,1,1
